id,name,phone,review_count,rating,display_address,postal_code,categories,longitude,latitude
vis-à-vis-brooklyn,Vis à Vis,7183330003,4,5,"3100 Ocean Pkwy, Brighton Beach, Brooklyn, NY 11235",11235,French,-73.969345,40.575882
fuciaana-asian-food-and-crystal-grill-brooklyn-2,Fuciaana Asian Food & Crystal Grill,7183360003,13,3.5,"2478 Coney Island Ave, Gravesend, Brooklyn, NY 11223",11223,Asian Fusion,-73.96111362,40.59648536
love-69-bar-brooklyn,Love 69 Bar,9177899990,1,5,"1307 Z Ave, Sheepshead Bay, Brooklyn, NY 11235",11235,"Hookah Bars, Modern European",-73.9564056,40.5878525
emmons-deli-inc-new-york,Emmons Deli Inc,,1,4,"1725 Emmons Ave, New York, NY 11235",11235,American (New),-73.95057552,40.58357467
shinjuku-brooklyn,Shinjuku,7189344273,3,4,"1119 Brighton Beach Ave, Brighton Beach, Brooklyn, NY 11235",11235,Japanese,-73.95628095,40.57787418
chinar-restaurant-brooklyn,Chinar Restaurant,7183682955,28,4,"2775 Coney Island Ave, Gravesend, Brooklyn, NY 11229",11229,"Venues & Event Spaces, Mediterranean, Russian",-73.960098,40.588837
mikado-japanese-brooklyn,Mikado Japanese,7183680222,5,4,"1734 Sheepshead Bay Rd, Sheepshead Bay, Brooklyn, NY 11235",11235,Japanese,-73.9515076,40.5850487
caravan-grill-brooklyn-2,Caravan Grill,7187434900,1,4,"2817 Coney Island Ave, Gravesend, Brooklyn, NY 11235",11235,Russian,-73.960022,40.587814
georgia-21-brooklyn,Georgia 21,7183324600,4,2.5,"414 Brighton Beach Ave, Brighton Beach, Brooklyn, NY 11235",11235,Russian,-73.962715,40.577076
new-lucky-corner-brooklyn,New Lucky Corner,7182668858,1,3,"1526 Neptune Ave, Coney Island, Brooklyn, NY 11224",11224,Chinese,-73.983932,40.578884
dominos-pizza-brooklyn-6,Domino's Pizza,7182655600,21,1,"1208 Neptune Ave, Coney Island, Brooklyn, NY 11224",11224,"Pizza, Chicken Wings, Sandwiches",-73.979866,40.5792847
metropole-restaurant-brooklyn,Metropole Restaurant,7183680303,3,3.5,"2775 Coney Island Ave, Gravesend, Brooklyn, NY 11230",11230,"American (Traditional), Russian",-73.96009827,40.58883667
bay-pizzeria-brooklyn,Bay Pizzeria,7187699124,11,3.5,"1420 Sheepshead Bay Rd, Sheepshead Bay, Brooklyn, NY 11235",11235,Pizza,-73.9545441,40.587307
happy-wok-chinese-restaurant-brooklyn-2,Happy Wok Chinese Restaurant,7184498279,3,1.5,"2875 W 8th Street, Coney Island, Brooklyn, NY 11224",11224,Restaurants,-73.975548,40.57793
palace-fried-chicken-brooklyn,Palace Fried Chicken,7187436836,6,2.5,"523 Brighton Beach Avenue, Brighton Beach, Brooklyn, NY 11235",11235,Restaurants,-73.9617004,40.5778503
pizza-on-the-run-brooklyn,Pizza On the Run,7189466677,16,3.5,"2932 Stillwell Ave, Coney Island, Brooklyn, NY 11224",11224,Pizza,-73.981575,40.5764847
gregory-and-pauls-restaurant-brooklyn,Gregory & Pauls Restaurant,7184494252,2,3.5,"1001 Boardwalk E, Brighton Beach, Brooklyn, NY 11235",11235,Restaurants,-73.9664612,40.5746956
tsob-tsobe-sheepshead-bay,Tsob Tsobe!,7186762444,4,3,"2817 Coney Island Ave, Gravesend, Sheepshead Bay, NY 11235",11235,"Mediterranean, Middle Eastern, Turkish",-73.960022,40.587814
tatiana-cafe-brooklyn,Tatiana Cafe,7186467630,6,2,"3145 Brighton 4th St, Brighton Beach, Brooklyn, NY 11235",11235,Cafes,-73.96292277,40.57555743
leanly-chinese-food-brooklyn,Leanly Chinese Food,7182661823,3,3.5,"1525 Mermaid Ave, Coney Island, Brooklyn, NY 11224",11224,Chinese,-73.9830105,40.57686165
coney-island-bar-and-grill-brooklyn,Coney Island Bar & Grill,7187147407,16,2,"1205 Surf Ave, Coney Island, Brooklyn, NY 11224",11224,"Bars, American (New)",-73.979988,40.575829
roccos-pizzeria-brooklyn-2,Rocco's Pizzeria,7183729180,18,3.5,"123 Brighton Beach Ave, Brighton Beach, Brooklyn, NY 11235",11235,Pizza,-73.967476,40.576656
mcdonald-ave-hot-dog-cart-new-york,McDonald Ave Hot Dog Cart,,2,5,"McDonald Ave & Kings Hwy, Bensonhurst, New York, NY 11223",11223,Hot Dogs,-73.9722595,40.6041908
great-wall-restaurant-brooklyn-5,Great Wall Restaurant,7183396888,2,1.5,"284 Kings Hwy, Bensonhurst, Brooklyn, NY 11223",11223,Chinese,-73.979964,40.604918
cafe-at-your-mother-in-law-brooklyn-2,Cafe At Your Mother-in-Law,7189424088,1,1,"3071 Brighton 4th St, Brighton Beach, Brooklyn, NY 11235",11235,American (New),-73.96334521,40.57753757
yue-hoi-brooklyn,Yue Hoi,7183363475,1,4,"1321 Avenue U, Sheepshead Bay, Brooklyn, NY 11229",11229,Restaurants,-73.957581,40.598946
yummy-taco-brooklyn-4,Yummy Taco,7183730453,3,2.5,"2807 Mermaid Ave, Coney Island, Brooklyn, NY 11224",11224,Mexican,-73.994682,40.575768
apsheron-restaurant-brooklyn,Apsheron Restaurant,7187431299,5,3.5,"2751 Ocean Ave, Sheepshead Bay, Brooklyn, NY 11229",11229,"Turkish, Ethnic Food, Russian",-73.950073,40.594276
puli-brothers-ii-corporation-brooklyn,Puli Brothers Ii Corporation,7183732565,1,4,"240 Kings Hwy, Bensonhurst, Brooklyn, NY 11223",11223,Mexican,-73.981812,40.60511
603-avenue-z-deli-brooklyn,603 Avenue Z Deli,7186487775,2,4,"603 Ave Z, Gravesend, Brooklyn, NY 11223",11223,Delis,-73.97167817,40.58609247
papa-johns-pizza-brooklyn-16,Papa Johns Pizza,7183720000,6,3.5,"189 Ave U, Gravesend, Brooklyn, NY 11223",11223,"Pizza, Chicken Wings, Italian",-73.977066,40.596783
tacos-playeros-brooklyn,Tacos Playeros,,1,5,"3019 Jones Walk, Luna Park, Coney Island, Brooklyn, NY 11224",11224,"Street Vendors, Mexican",-73.98727347,40.58055448
meat-supreme-brooklyn-2,Meat Supreme,7183724555,12,3.5,"181 Avenue U, Gravesend, Brooklyn, NY 11223",11223,"Delis, Sandwiches",-73.9773178,40.5967484
subway-brooklyn-36,Subway,,8,3.5,"1819 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,"Sandwiches, Fast Food",-73.952881,40.599407
winly-seafood-restaurant-brooklyn,Winly Seafood Restaurant,7189980360,29,3,"1217 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,"Chinese, Seafood",-73.959579,40.598728
empire-tortillas-brooklyn,Empire Tortillas,7188910880,3,3.5,"3556 Nostrand Ave, Sheepshead Bay, Brooklyn, NY 11229",11229,"Mexican, Hawaiian",-73.941605,40.597092
coney-island-surf-and-turf-grill-brooklyn,Coney Island Surf and Turf Grill,7185136491,12,2.5,"1315 Surf Ave, Coney Island, Brooklyn, NY 11224",11224,Seafood,-73.981918,40.575958
nirvana-lounge-brooklyn-3,Nirvana Lounge,7183762500,25,3,"2340 Coney Island Ave, Midwood, Brooklyn, NY 11223",11223,"Hookah Bars, Middle Eastern, Lounges",-73.9617,40.599892
pio-pio-rico-brooklyn,Pio Pio Rico,7182664092,1,2,"1001 Boardwalk W, Coney Island, Brooklyn, NY 11224",11224,Mexican,-73.9784927,40.5743713
sabor-latino-pollo-rotisado-brooklyn,Sabor Latino Pollo Rotisado,7183328191,5,3,"3715 Nostrand Ave, Sheepshead Bay, Brooklyn, NY 11235",11235,Latin American,-73.940125,40.592953
papa-johns-pizza-brooklyn-17,Papa John's Pizza,7182657272,6,1,"1612 Neptune Ave, Coney Island, Brooklyn, NY 11224",11224,Pizza,-73.9845239,40.578724
cafe-renaissance-brooklyn,Cafe Renaissance,7183821900,16,3.5,"802 Kings Hwy, Midwood, Brooklyn, NY 11223",11223,"Kosher, Pizza",-73.9643021,40.6063194
mamma-mia-brooklyn,Mamma Mia,7183736356,3,3.5,"2337 Bath Ave, Gravesend, Brooklyn, NY 11214",11214,Italian,-73.97961884,40.59466971
carolina-restaurant-brooklyn,Carolina Restaurant,7187149092,1,5,"1409 Mermaid Avenue, Coney Island, Brooklyn, NY 11224",11224,Restaurants,-73.981964,40.577198
connies-pizzeria-brooklyn,Connie's Pizzeria,7186469644,10,3.5,"3845 Nostrand Avenue, Sheepshead Bay, Brooklyn, NY 11235",11235,Pizza,-73.93982694,40.59008561
tortilla-king-tex-mex-hawaiian-and-chinese-food-brooklyn,"Tortilla King Tex-Mex, Hawaiian and Chinese Food",7183330647,3,2.5,"2238 86th St, Bath Beach, Brooklyn, NY 11214",11214,"Chinese, Tex-Mex, Hawaiian",-73.992981,40.601101
c-and-c-cafe-corporation-brooklyn,C & C Cafe Corporation,7183392801,3,3.5,"1703 Avenue U, Sheepshead Bay, Brooklyn, NY 11229",11229,Restaurants,-73.954308,40.599304
kfc-brooklyn-13,KFC,7183750234,8,2.5,"2026 Coney Island Ave, Midwood, Brooklyn, NY 11223",11223,Fast Food,-73.9620972,40.6076393
mc-donalds-new-york-10,Mc Donald's,,2,2,"1403 Mermaid Ave, Coney Island, New York, NY 11224",11224,Fast Food,-73.98184776,40.57702777
bykush-cafe-brooklyn,Bykush Cafe,7183731111,1,5,"2904 Stillwell Ave, Coney Island, Brooklyn, NY 11224",11224,"Pizza, Turkish, American (New)",-73.981781,40.5767288
j-and-m-pizza-ii-brooklyn,J & M Pizza II,7186456010,3,3.5,"1323 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,Pizza,-73.957504,40.598953
masakari-brooklyn,Masakari,7183323899,71,3.5,"1631 Sheepshead Bay Rd, Sheepshead Bay, Brooklyn, NY 11235",11235,Sushi Bars,-73.9522476,40.5869408
empire-car-service-inc-brooklyn,Empire Car Service Inc,7183765050,3,2.5,"1417 Gravesend Neck Rd, Sheepshead Bay, Brooklyn, NY 11229",11229,Unknown,-73.9560089,40.5949707
w-wineoteca-brooklyn,W Wineoteca,7187692222,1,2,"2812 Ocean Avenue, Sheepshead Bay, Brooklyn, NY 11229",11229,French,-73.95021848,40.59277788
pegasus-bar-and-grill-brooklyn,Pegasus Bar and Grill,7187694007,1,1,"3214 Coney Island Ave, Brighton Beach, Brooklyn, NY 11235",11235,Turkish,-73.95965785,40.57753019
umi-japanese-cuisine-brooklyn,Umi Japanese Cuisine,7187693338,19,3.5,"215 Brighton Beach Ave, Brighton Beach, Brooklyn, NY 11235",11235,Sushi Bars,-73.96669,40.576805
primorski-restaurant-brooklyn,Primorski Restaurant,7188913111,37,2,"282 Brighton Beach Ave, Brighton Beach, Brooklyn, NY 11235",11235,Modern European,-73.9645233,40.5766907
tokyo-sushi-house-brooklyn,Tokyo Sushi House,7186464753,40,3,"1915 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,"Sushi Bars, Thai",-73.952141,40.599556
s-and-w-brooklyn,S&W,7189469003,1,4,"2900 Stillwell Ave, Coney Island, Brooklyn, NY 11224",11224,Delis,-73.981636,40.5767746
tokyo-boy-brooklyn,Tokyo Boy,7189348080,6,3.5,"3788 Nostrand Avenue, Sheepshead Bay, Brooklyn, NY 11235",11235,Japanese,-73.9403,40.5913467
lalezar-turkish-restaurant-brooklyn,Lalezar Turkish Restaurant,7187697003,1,2,"2715 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,Turkish,-73.9442368,40.600399
blvd-the-new-pizza-brooklyn,Blvd the New Pizza,7187439056,2,4.5,"1623 Oriental Boulevard, Manhattan Beach, Brooklyn, NY 11235",11235,Pizza,-73.9385529,40.5785446
cropsey-pizzeria-restaurant-brooklyn,Cropsey Pizzeria Restaurant,7187146755,11,3.5,"2811 Cropsey Ave, Bath Beach, Brooklyn, NY 11214",11214,Pizza,-73.9879837,40.5863228
roccos-famous-pizzeria-brooklyn,Rocco's Famous Pizzeria,7189968839,12,3.5,"522 Neptune Ave, Brighton Beach, Brooklyn, NY 11224",11224,Pizza,-73.9737091,40.5797501
passion-cafe-brooklyn,Passion Cafe,3475873510,2,1.5,"167 Ave U, Gravesend, Brooklyn, NY 11223",11223,Lounges,-73.978119,40.596645
happy-seafood-restaurant-brooklyn,Happy Seafood Restaurant,7182651399,31,3,"2144 86th St, Bath Beach, Brooklyn, NY 11214",11214,Seafood,-73.99501875,40.60258403
pomme-rouge-brooklyn,Pomme Rouge,7186766879,2,3,"109 Oriental Blvd, Manhattan Beach, Brooklyn, NY 11235",11235,French,-73.9525528,40.5771904
sammies-pizza-and-restaurant-brooklyn,Sammie's Pizza & Restaurant,7186761654,1,1,"3003 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,Pizza,-73.938873,40.601013
osaka-japanese-restaurant-brooklyn-2,Osaka Japanese Restaurant,7188916200,22,3.5,"2805 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,Japanese,-73.94360751,40.60028672
oriental-chinese-restaurant-brooklyn,Oriental Chinese Restaurant,7188918563,1,2,"2901 Ocean Parkway, Brighton Beach, Brooklyn, NY 11235",11235,Chinese,-73.966988,40.580128
subway-brooklyn-76,Subway,7184494992,1,1,"2869 Harway Ave, Bath Beach, Brooklyn, NY 11214",11214,"Sandwiches, Fast Food",-73.98403443,40.58765084
subway-brooklyn-34,Subway,7188919188,2,3,"1503 Sheepshead Bay Rd, Sheepshead Bay, Brooklyn, NY 11235",11235,"Sandwiches, Fast Food",-73.95363562,40.58729611
mikes-pizza-and-catering-brooklyn,Mike's Pizza & Catering,7182328595,4,4.5,"7418 20th Avenue, Bensonhurst, Brooklyn, NY 11204",11204,Pizza,-73.991768,40.61116
steves-grill-house-brooklyn,Steve's Grill House,7182650347,3,1.5,"1231 Boardwalk at Stillwell Ave, Coney Island, Brooklyn, NY 11224",11224,"Hot Dogs, Food Stands, Fast Food",-73.98130798,40.57600021
knapp-lucky-star-restaurant-brooklyn,Knapp Lucky Star Restaurant,7183325282,3,3,"2149 Knapp St, Sheepshead Bay, Brooklyn, NY 11229",11229,American (New),-73.93393211,40.59978448
l-and-u-cafe-inc-brooklyn,L & U Cafe Inc,7186270986,3,3.5,"1405 Ave U, Sheepshead Bay, Brooklyn, NY 11229",11229,Cafeteria,-73.957085,40.598991
pizza-boulevard-brooklyn,Pizza Boulevard,7187439056,6,3.5,"1623 Oriental Blvd, Manhattan Beach, Brooklyn, NY 11235",11235,"Pizza, Italian",-73.9385616,40.57846226
mcdonalds-brooklyn-51,McDonald's,7189468319,7,2.5,"606 Neptune Ave, Coney Island, Brooklyn, NY 11224",11224,"Fast Food, Burgers",-73.9758606,40.5796432
mcdonalds-brooklyn-86,McDonald's,7187430347,2,2,"3540 Nostrand Avenue, Sheepshead Bay, Brooklyn, NY 11229",11229,"Burgers, Fast Food",-73.941666,40.597446
first-cook-brooklyn,First Cook,7183330569,1,4,"2305 Stillwell Ave, Bath Beach, Brooklyn, NY 11223",11223,Chinese,-73.98410685,40.59099756
crawfords-cafe-brooklyn,Crawford's Cafe,7189987002,7,3,"1942 Coney Island Ave, Midwood, Brooklyn, NY 11229",11229,"Sandwiches, Kosher",-73.962692,40.609779
the-new-great-wall-brooklyn,The New Great Wall,7183396888,2,2.5,"284 Kings Hwy, Bensonhurst, Brooklyn, NY 11223",11223,Restaurants,-73.979965,40.604919
diana-international-brooklyn,Diana International,7186278040,1,4,"308 Kings Hwy, Bensonhurst, Brooklyn, NY 11223",11223,Delis,-73.978874,40.604786
el-rubio-restaurant-brooklyn,El Rubio Restaurant,7183328192,1,1,"3715 Nostrand Ave, Sheepshead Bay, Brooklyn, NY 11235",11235,"Spanish, American (New), Tapas/Small Plates",-73.940125,40.592953
mcdonald-brooklyn-2,McDonald,7183729098,1,1,"2413 86th St, Bensonhurst, Brooklyn, NY 11214",11214,Fast Food,-73.98655701,40.59965134
blarney-castle-far-rockaway,Blarney Castle,7184749474,4,2.5,"20224 Rockaway Point Blvd, Far Rockaway, NY 11697",11697,"Pubs, Restaurants",-73.9114761,40.560894
dunkin-donuts-brooklyn-16,Dunkin Donuts,7182665021,4,3,"3015 Mermaid Avenue, Coney Island, Brooklyn, NY 11224",11224,Restaurants,-73.99673402,40.57537101
nathans-famous-brooklyn-5,Nathans Famous,7183726715,76,3,"1229 Boardwalk W, Coney Island, Brooklyn, NY 11224",11224,Hot Dogs,-73.9805679,40.5733299
tamaqua-bar-and-marina-brooklyn,Tamaqua Bar & Marina,7186469212,1,4,"84 Ebony Ct, Gerritson Beach, Brooklyn, NY 11229",11229,"Bars, Seafood",-73.929916,40.593948
knapp-street-bagels-corp-brooklyn,Knapp Street Bagels Corp,7189340222,17,3.5,"2771 Knapp St, Sheepshead Bay, Brooklyn, NY 11235",11235,Delis,-73.931145,40.586575
bay-house-far-rockaway,Bay House,7183189660,2,3.5,"500 Bayside Dr, Far Rockaway, NY 11697",11697,American (Traditional),-73.887585,40.567126
paradise-garden-restaurant-brooklyn,Paradise Garden Restaurant,7188912020,7,3,"2814 Emmons Ave, Brooklyn, NY 11235",11235,Russian,-73.940018,40.583309
wolf-cave-sheepshead-bay,Wolf Cave,7189754499,1,5,"3099 Emmons Ave, Sheepshead Bay, Sheepshead Bay, NY 11235",11235,Barbeque,-73.935745,40.584274
panini-tozt-cafe-brooklyn,Panini Tozt Cafe,7185130500,2,4.5,"1617 Oriental Blvd, Manhattan Beach, Brooklyn, NY 11235",11235,"Hot Dogs, Sandwiches",-73.93859714,40.57846159
sbarro-brooklyn-3,Sbarro,,3,3,"2509 Flatbush Ave, Marine Park, Brooklyn, NY 11234",11234,"Italian, Fast Food",-73.92179444,40.60940221
prosperity-dumpling-new-york,Prosperity Dumpling,2123430683,2305,4.5,"46 Eldridge St, Chinatown, New York, NY 10002",10002,Chinese,-73.992996,40.715903
shake-shack-fulton-ferry-district-2,Shake Shack,3474352676,47,3.5,"1 Old Fulton St, DUMBO, Fulton Ferry District, NY 11201",11201,"American (Traditional), Burgers, Ice Cream & Frozen Yogurt",-73.9943402,40.7029354
iguazu-cafe-and-grill-new-york,Iguazu Cafe & Grill,6466570922,13,4.5,"26 Jefferson St, Two Bridges, New York, NY 10002",10002,Latin American,-73.9886371,40.71336865
gran-electrica-brooklyn,Gran Electrica,7188522700,197,3.5,"5 Front St, DUMBO, Brooklyn, NY 11201",11201,"Mexican, Breakfast & Brunch",-73.99294674,40.702556
bacaro-new-york,Bacaro,2129415060,257,4,"136 Division St, Chinatown, New York, NY 10002",10002,Italian,-73.991539,40.7145615
nelson-blue-new-york,Nelson Blue,2123469090,167,3.5,"233 Front St, Financial District, New York, NY 10038",10038,Gastropubs,-74.00182284,40.70763275
lukes-lobster-brooklyn,Luke's Lobster,9178827516,65,4,"11 Water St, DUMBO, Brooklyn, NY 11201",11201,Seafood,-73.99436116,40.70345687
ccs-cafe-new-york-2,CC's Cafe,2125711060,37,4,"41 Monroe St, Two Bridges, New York, NY 10002",10002,"Cafes, Breakfast & Brunch, American (New)",-73.9946365,40.7116852
jeremys-ale-house-new-york,Jeremy's Ale House,2129643537,183,4,"228 Front St, South Street Seaport, New York, NY 10038",10038,"Dive Bars, Seafood",-74.00200725,40.7076475
forgtmenot-new-york-2,Forgtmenot,6467073195,48,4,"138 Division St, Chinatown, New York, NY 10002",10002,"Burgers, Fast Food",-73.99155602,40.71449853
fascati-pizza-brooklyn,Fascati Pizza,7182371278,163,3.5,"80 Henry St, Brooklyn Heights, Brooklyn, NY 11201",11201,Pizza,-73.9926605,40.6984787
great-ny-noodle-town-new-york,Great NY Noodle Town,2123490923,653,3.5,"28 Bowery, Chinatown, New York, NY 10013",10013,Cantonese,-73.9972138,40.71487374
barbalu-restaurant-new-york,Barbalu Restaurant,6469186565,43,4,"225-227 Front St, South Street Seaport, New York, NY 10038",10038,Italian,-74.0020731,40.70746074
one-girl-cookies-brooklyn-3,One Girl Cookies,3473381268,86,4,"33 Main St, DUMBO, Brooklyn, NY 11201",11201,"Desserts, Bakeries, Cafeteria",-73.9905014,40.7032471
sweet-chili-new-york,Sweet Chili,3476697385,29,4,"South Street Seaport, New York, NY",,"Vietnamese, Food Trucks, Thai",-74.00342665,40.7065872
the-fat-radish-new-york,The Fat Radish,2123004053,354,3.5,"17 Orchard St, Chinatown, New York, NY 10002",10002,British,-73.991943,40.715279
dimes-new-york,Dimes,2122409410,78,3.5,"143 Division St, Chinatown, New York, NY 10002",10002,American (New),-73.9912888,40.71442851
fong-inn-too-new-york,Fong Inn Too,2129625196,116,4,"46 Mott St, Chinatown, New York, NY 10013",10013,"Desserts, Chinese",-73.9985123,40.7152901
skál-new-york-2,Skál,2127777518,75,4,"37 Canal St, Chinatown, New York, NY 10002",10002,"Scandinavian, American (New)",-73.9910495,40.7147403
china-north-dumpling-new-york-2,China North Dumpling,2125292700,137,4,"27 Essex St, Ste A, Lower East Side, New York, NY 10002",10002,Chinese,-73.989899,40.715664
ryan-maguires-ale-house-new-york,Ryan Maguire's Ale House,2125666906,70,4,"28 Cliff St, Financial District, New York, NY 10038",10038,"Pubs, American (Traditional), Irish",-74.0050964,40.7080612
bonchon-chicken-new-york-8,BonChon Chicken,6466924660,297,3.5,"104 John St, Financial District, New York, NY 10038",10038,"Korean, Chicken Wings",-74.0062485,40.7077103
shanghai-gourmet-new-york-2,Shanghai Gourmet,2122850668,112,4,"23 Pell St, Chinatown, New York, NY 10013",10013,Shanghainese,-73.9982986,40.7147408
sun-hing-lung-co-new-york-3,Sun Hing Lung Co,2129627032,37,4.5,"58 Henry St, Chinatown, New York, NY 10013",10013,Chinese,-73.99949335,40.71535675
hua-ji-pork-chop-fast-food-new-york,Hua Ji Pork Chop Fast Food,2122199876,54,4,"7 Allen St, Chinatown, New York, NY 10002",10002,Chinese,-73.993065,40.714806
sing-kee-seafood-restaurant-new-york,Sing Kee Seafood Restaurant,2122338666,57,4,"42 Bowery St, Chinatown, New York, NY 10013",10013,Chinese,-73.9968796,40.7155991
heights-cafe-brooklyn,Heights Cafe,7186255555,187,3,"84 Montague St, Brooklyn Heights, Brooklyn, NY 11201",11201,"American (New), Bars, Coffee & Tea",-73.996076,40.6950568
pho-grand-new-york-2,Pho Grand,2129655366,528,3.5,"277 Grand St, Ste C, Lower East Side, New York, NY 10002",10002,Vietnamese,-73.992773,40.717713
shortys-new-york-3,Shorty's,2124803900,88,4,"62 Pearl St, Financial District, New York, NY 10004",10004,"Sandwiches, Bars, Steakhouses",-74.0110779,40.7034454
fraunces-tavern-new-york-3,Fraunces Tavern,2129681776,304,3.5,"54 Pearl St, Financial District, New York, NY 10004",10004,"American (Traditional), Bars",-74.01134133,40.7034874
barzinho-new-york-3,Barzinho,9176356911,23,4.5,"48 Hester St, Chinatown, New York, NY 10002",10002,"Brazilian, Bars",-73.9905228,40.7156227
little-muenster-tiny-takeout-brooklyn,Little Muenster Tiny Takeout,6464994331,23,3.5,"145 Front St, DUMBO, Brooklyn, NY 11201",11201,"Specialty Food, American (New)",-73.98717677,40.7024349
xian-famous-foods-new-york-4,Xi'an Famous Foods,,409,3.5,"67 Bayard St, Chinatown, New York, NY 10013",10013,Chinese,-73.998291,40.715332
harrys-italian-new-york-2,Harry's Italian,2127470797,287,3.5,"2 Gold St, Financial District, New York, NY 10038",10038,"Pizza, Italian, Breakfast & Brunch",-74.00689817,40.70755532
calexico-taco-burrito-cart-brooklyn,Calexico Taco / Burrito Cart,,32,3.5,"Pier 1 Brooklyn Bridge Park, Brooklyn, NY 11201",11201,"Mexican, Food Stands",-73.9884796,40.6981316
souvlaki-gr-new-york-2,Souvlaki GR,,58,4,"32 Old Slip, Financial District, New York, NY 11215",11215,Greek,-74.0080872,40.7037888
the-chinese-couple-vendor-aka-the-dollar-cart-new-york,The Chinese Couple Vendor aka The Dollar Cart!,,20,4.5,"Canal St & Elizabeth St, Chinatown, New York, NY 10013",10013,"Food Stands, Chinese",-73.99698012,40.7165397
pings-dried-beef-new-york,Ping's Dried Beef,2127327645,44,4.5,"58 Mulberry St, Chinatown, New York, NY 10013",10013,"Ethnic Food, Chinese",-73.999275,40.715416
antibes-bistro-new-york,Antibes Bistro,2125336088,309,4,"112 Suffolk St, Lower East Side, New York, NY 10002",10002,"French, Jazz & Blues, American (New)",-73.986054,40.718863
the-paris-cafe-new-york,The Paris Cafe,2122409797,99,3.5,"119 South St, South Street Seaport, New York, NY 10038",10038,"Irish, Gastropubs, Burgers",-74.0015793,40.7073212
golden-unicorn-new-york,Golden Unicorn,2129410911,804,3.5,"18 E Broadway, Chinatown, New York, NY 10002",10002,"Dim Sum, Cantonese",-73.997158,40.713551
asya-indian-restaurant-brooklyn,Asya Indian Restaurant,7188586700,90,3.5,"46 Henry St, Brooklyn Heights, Brooklyn, NY 11201",11201,Indian,-73.99218,40.699665
birds-and-bubbles-new-york,Birds & Bubbles,6463689240,47,4,"100B Forsyth St, Lower East Side, New York, NY 10002",10002,Southern,-73.992607,40.718243
hop-lee-restaurant-new-york,Hop Lee Restaurant,2129626475,135,3.5,"16 Mott St, Chinatown, New York, NY 10013",10013,Chinese,-73.9984818,40.7142487
fung-tu-new-york,Fung Tu,2122198785,55,4,"22 Orchard St, Chinatown, New York, NY 10002",10002,"Asian Fusion, Chinese",-73.9913971,40.7153412
great-wall-chinese-restaurant-new-york-4,Great Wall Chinese Restaurant,2122605799,32,4,"384 Grand St, Lower East Side, New York, NY 10002",10002,Chinese,-73.9876328,40.7164993
shanghai-cafe-new-york-4,Shanghai Cafe,2129663988,1320,3.5,"100 Mott St, Chinatown, New York, NY 10013",10013,Shanghainese,-73.9972,40.717258
tinys-giant-sandwich-shop-new-york,Tiny's Giant Sandwich Shop,2122284919,313,4,"129 Rivington St, Lower East Side, New York, NY 10002",10002,Sandwiches,-73.986992,40.719498
shopsins-new-york,Shopsin's,2129245160,524,4,"Essex St Market, 120 Essex St, Lower East Side, New York, NY 10002",10002,Diners,-73.98766617,40.71931938
nom-wah-tea-parlor-new-york,Nom Wah Tea Parlor,2129626047,778,3.5,"13 Doyers St, Chinatown, New York, NY 10013",10013,"Coffee & Tea, Dim Sum",-73.99815386,40.71449052
prosperity-dumpling-new-york-2,Prosperity Dumpling,2122280988,158,4,"69 Clinton St, Lower East Side, New York, NY 10002",10002,Chinese,-73.985123,40.719353
upstate-new-york-2,Upstate,9174083395,757,4.5,"95 1st Ave, East Village, New York, NY 10003",10003,"American (New), Seafood",-73.9864902,40.72631391
contra-new-york,Contra,2124664633,72,4,"138 Orchard St, Lower East Side, New York, NY 10002",10002,American (New),-73.989063,40.719878
yogee-noodle-new-york,Yogee Noodle,2129650615,91,4,"85 Chrystie St, Lower East Side, New York, NY 10002",10002,Chinese,-73.9944992,40.7175407
dish-brooklyn-3,Dish,7186253474,50,3,"81 Washington St, DUMBO, Brooklyn, NY 11201",11201,Mediterranean,-73.989447,40.70244
suteishi-new-york,Suteishi,2127662344,240,4,"24 Peck Slip, Financial District, New York, NY 10038",10038,"Japanese, Sushi Bars",-74.001938,40.70787
sheng-wang-new-york,Sheng Wang,2129250805,86,3.5,"27 Eldridge St, Chinatown, New York, NY 10002",10002,Chinese,-73.993752,40.71516
yopparai-new-york,Yopparai,2127777253,80,4,"151 Rivington St, 1st Fl, Lower East Side, New York, NY 10002",10002,Japanese,-73.985733,40.719124
brannons-new-york,Brannon's,2127775540,66,4,"119 Essex St, Lower East Side, New York, NY 10002",10002,American (New),-73.987953,40.719593
andaz-wall-street-new-york-3,Andaz Wall Street,2125901234,135,3.5,"75 Wall St, Financial District, New York, NY 10005",10005,American (New),-74.00807736,40.70525865
jin-mei-dumpling-house-new-york,Jin Mei Dumpling House,,7,4.5,"25B Henry St, Two Bridges, New York, NY 10002",10002,Chinese,-73.99655914,40.71289444
whitehorse-tavern-new-york,Whitehorse Tavern,2126689046,99,4,"25 Bridge St, Financial District, New York, NY 10004",10004,"Pubs, Burgers",-74.012375,40.70372
